reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHMlaNI4CwWa2mhYCB2bHpNxFh536rLh2wzNmjHUHWwF4g2o1nDOn0te683pW-KaPJ_jCZm48UaxXLF_nA,Aris Leubang,https://play-lh.googleusercontent.com/a-/AOh14Gg1otdPLJDeWoelLJe3SUsjAU8dHQcaHwCI5ejaSw,Simple dan sangat mudah untuk di gunakan. 👍👍👍 Catatan... Bagi sahabat yang kesulitan menggunakan aplikasi ini dari play store setelah di instal. Khususnya untuk gadget android keluaran 2017 kebawah agak kesulitan masuk pada tahap kedua apalikasinya Yaitu di lisensi atau persetujuan penggunaanya Tek SETUJU nya tidak keliahatan. Meski di coba berkali kali tetap gagal. Jangan khawatir solusinya anda bisa masuk melalui Google Crome. Selamat mencoba Semoga berhasil Semangat 👌,5,78,4.0.5,2021-11-25 01:46:24,"Halo Aris Leubang,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-03 13:07:13,most_relevant,com.telkom.tracencare
gp:AOqpTOEqCfTsSCkaPeAmxudH8VyVc7Hv0pLU3uYR4yc3JXRHik9ZUbnSoFUR3vmqLGNu6hVpA62loE8Iu4wSXhY,B. Ramansyah,https://play-lh.googleusercontent.com/a/AATXAJxVmxbKCuS34LhZPKtUj0GIKLcPBzIhEpV1XDt3=mo,"Terima kasih sudah update aplikasi nya.. Sekarang di bagian Privasi dan Kebijakan Layout nya untuk klik Setuju sudah tidak terpotong lagi, karena sekarang sudah bisa di gulir ke bawah.",5,1,4.0.5,2021-11-28 16:35:31,"Halo B. Ramansyah,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-29 10:01:22,most_relevant,com.telkom.tracencare
gp:AOqpTOGl8rjGWc4GaqWAE78yzGFxWo4-6PT-yWudVfmUhPVCUWWdDRZbUoR7Z6_m6-CPHJ8WGe1vy-sR-2b5nqA,M. Amar Dwi Jaya,https://play-lh.googleusercontent.com/a-/AOh14Gj6FTJjnbdVV_SB-7Ag2H4eJcIlTcW0dhRwyxky8Q,"Saya berterima kasih kepada pengembang yang sudah menyesuaikan aplikasi dimana semula tidak responsif di beberapa perangkat sehingga saat ditampilan awal tidak bisa melanjutkan ke tahap login. Dengan didengarnya dan ditanggapinya keluhan saya, saya mengapresiasi kinerja pengembang. Saya memberi bintang 5 untuk kali ini, saya menghapus ulasan sebelumnya karena ulasan tersebut sudah tidak berlaku lagi per tanggal diperbaikinya masalah yang timbul di aplikasi pedulilindungi ini.",5,54,4.0.5,2021-11-24 07:54:27,"Halo Amar,
Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy
",2021-11-24 21:34:42,most_relevant,com.telkom.tracencare
gp:AOqpTOEQScpzhyAgefX9-OoBHkZ3M-Bwy-S5Daw6zVRHaLFGc7Ey1sbzBsUqt7hNDHsCeerSKR533o9rvI6_zF8,Mas Yanto,https://play-lh.googleusercontent.com/a-/AOh14GhZ0V-Pf2IUns62yefqL6MyXX9v1eM0Od8FQkUQ,"Mari kita ikut serta faksin Dan jangan lupa pakai masker Untuk memutus mata rantai penyebaran virus covid 19 Dan semoga virus covid 19 Segerah berakhir di negeri kita,ataupun di negara negara dunia yang lain Amin....🙏",5,0,4.0.5,2021-11-26 20:45:56,"Halo Mas Yanto,
Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy
",2021-11-29 11:31:27,most_relevant,com.telkom.tracencare
gp:AOqpTOEGCZLiP-Dq8JyI5u6nf_wqbdJCHqlkzOptMkwY6E9VAhR1iZWFOiVAnf7fuqbCT0HIYydx_JGfN0ixDDw,Dea Hermanto,https://play-lh.googleusercontent.com/a-/AOh14GggLp-t-1AZ_gTHKrQjakeVfjapm_NAXk_BlwXtDw,"Sy kasi 4 bintang sj, krn sampai saat ini, aplikasi blm bisa menampilkan foto profil. Buat apa kita mengisi/upload foto tapi tdk nampak. Coba diperbaharui lagi biar foto profil nanpak. Ini buat masukkan untuk programernya, agar bisa dipoles lagi. Tks",5,16,4.0.5,2021-11-25 18:08:39,"Halo Kak,

Kami mohon maaf atas ketidaknyamanan Anda.
Jika menemukan saran terkait aplikasi PeduliLindungi, silakan laporkan melalui email pedulilindungi@kominfo.go.id
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.

Terima kasih
",2021-11-25 18:09:38,most_relevant,com.telkom.tracencare
gp:AOqpTOHoVMvG7ZeJaNmgenUUhFRz4UG-kcxVqBlCwvzOmmwNHQpgHNJ8MTWx2Umsiz4_HBMf1M_kHt7PKBrkC_U,Kristiany Sihaloho,https://play-lh.googleusercontent.com/a-/AOh14GgzIfu1SMiilAeEM6l2rzvoQvBzeFeY2_lN-dc8ZA,Yeh udh bisa dipakai buat hp yg layar nya kecil. Dicoba di unduh lewat google. Terima kasih atas responnya untuk team developer pedulindungi semoga semakin baik rating nya.,5,0,4.0.5,2021-11-27 11:23:07,"Halo Kristiany,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-29 11:16:25,most_relevant,com.telkom.tracencare
gp:AOqpTOE6F9WZN05k8R7FX3MZxwlR7Lmq1v0ZW_1VgfLoGH--TTxT2t8rygAd8BzmdAt6AWVCeJiA1BavFiAymkU,Sayyidah Muslimah,https://play-lh.googleusercontent.com/a/AATXAJwlEncoRslvU190Yn9H_lQNeT1W4acLQSXIb5c_=mo,"Terima kasih buat aplikasi ini,respons cepat dan solusi nya tepat, sertifikat vaksin saya udah muncul di aplikasi peduli lindungi, jempol 2 buat admin cara membuat akun peduli lindungi anggota keluarga yg lain dalam satu hp",5,1,4.0.5,2021-11-28 12:15:59,"Halo Sayyidah Muslimah,
Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy
",2021-10-24 08:49:25,most_relevant,com.telkom.tracencare
gp:AOqpTOEg_9tDgkcyhGF7b41OY1g_ZWMU5mKSykb6XEvrEv7-Nirgbmzfe3_YLLlflgEmXK2JUo0lPQL0TIQ-WEk,Onyournay,https://play-lh.googleusercontent.com/a-/AOh14Gg4W41WFG66-y7UVl5ORet3fVyTcj16hx_E2IIy,"OMG, ALHAMDULILLAH AKHIRNYAA, dapet sertifikat vaksin lewat aplikasi ini, nungguin sms ber hari hari tapi ga ada sms sama sekali, akhirnya ngikutin cara di PeduliLindungi dan ternyata udah dapet sertifikat nya di sini, terimakasih aplikasi PeduliLindungi💕🙏",5,4,4.0.5,2021-11-24 15:12:38,"Halo Kak,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-24 20:40:21,most_relevant,com.telkom.tracencare
gp:AOqpTOFqDe1B0IJjFLFWy4_pOlk8q1tCd2nbIvusTZ8th_v704ytb4JaNju51cyjAGBZTEFtZBsDnJu7UTz4MFw,EKO NOPRIYANSA,https://play-lh.googleusercontent.com/a-/AOh14GjGhlhH8ioToi8kvqM-raxhVkIO8kAsKl2O_M-DOw,"Aplikasi pemerintah tapi sangat buruk. Wa juga sangat buruk, data salah terus,, kalo mau unduh sertivikat..padahal digaji besar loh semua petugas...miris..",5,0,4.0.5,2021-11-25 13:13:02,"Halo EKO NOPRIYANSA,

Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-25 14:21:49,most_relevant,com.telkom.tracencare
gp:AOqpTOG7Zzzl5qSxJSG8jRkpNaMxvrjrguVzT3EGe_YHFjJcd5UsWxdQS0juM6cBfCAjbCdFPU2gFARGOeJPd5M,Nita Ruslie Idris,https://play-lh.googleusercontent.com/a-/AOh14GitRlcBjfrKCx3bXIbCD_GYGh5g114fVKWuH6hjbA,Sudah vaksin masih berstatus merah padahal dari faskes sudah diinput. Dan no nik aktif. Untuk pengajuan masalah admin sangat kooperatif menjawab pertanyaan. Kemungkinan aplikasinya perlu di perbaiki lagi.,5,8,4.0.5,2021-11-24 13:16:39,"Halo Kakak,

Kami mohon maaf atas ketidaknyamanan yang Anda alami dalam menggunakan aplikasi PeduliLindungi.
Sebagai informasi, saat ini sedang terjadi gangguan pada sistem kami. Dimohon kesabarannya untuk menunggu dan melakukan pengecekan secara berkala.

Terima kasih.

Stay Healthy",2021-11-02 20:39:45,most_relevant,com.telkom.tracencare
gp:AOqpTOHOolZ0BK-LFfaNIEx1hNGeLxydFPAfYdNjssQbRlOel_86FJC5jj7fhvw4SlbbPnvRlw8DclYtUDLFAJE,supri supri,https://play-lh.googleusercontent.com/a/AATXAJxJZamqV7TtLUvjpswhjuphj-kaqRG2YPishLOd=mo,"Ok,,,sangat penting utk mengetahui zona covid, dan berguna mencegah covid. Tp SERTIFIKAT VAKSIN tidak muncul di app PeduliLindungi,,,mhn solusinya.",5,0,4.0.5,2021-11-30 08:06:06,"Halo Supri,
Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy",2021-11-30 09:36:08,most_relevant,com.telkom.tracencare
gp:AOqpTOHA9QK7sClkBd1GnPJTpO0WaaenPAwAH4_3V6vi7aP505U8_Rl-QyPYo-42cn5RC4xVv6TX_URICD-0XKs,ikhsan cheazar kurniawansyah,https://play-lh.googleusercontent.com/a-/AOh14GhR3Fx3QSg09jPJ6ldAsJvMg3f4-Jxb6W00JOyXRg,"Tolong di perbaharui kembali. Karena saat ingin login dan centang kolom privasi serta kebijakan, tidak bisa di scroll lagi, bgmana saya ingin konfirmasi",5,1,4.0.5,2021-11-24 20:50:34,"Halo Ikhsan,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-11-22 09:21:51,most_relevant,com.telkom.tracencare
gp:AOqpTOFvQEM2RjHBpXytWGe16NJT8VC326OkzhAy9FtB0zZI1m0VkDY0VFaWqm9f7BB6Wwg6OlxJnrEOhD6Mp4k,Andri 363,https://play-lh.googleusercontent.com/a/AATXAJzNHBwoUAM4fPXqACSzGJQqFerZcY3kPm3sDUZt=mo,Yg sudah faksin ke dua tapi strtivikat belum muncul tunggu aja 2 - 3 hari biasanya belum di kirim dari pihak nakes kalau belum muncul bisa chat WhatsApp yg tersedia di peduli lindungi atau lewat email 👍 semoga membantu😁,5,0,4.0.5,2021-11-29 16:22:09,"Halo Andri 363,
Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy
",2021-11-29 15:44:06,most_relevant,com.telkom.tracencare
gp:AOqpTOFaqJNqM5G4NRGGy5bLHFVJdOn33aXJ25i5hy_3NcVjEx8Tk26Z_XpgtQ2PwXcOPUAzm8y_pkW9Cfp7U84,bambang widhiantoro,https://play-lh.googleusercontent.com/a-/AOh14GhVfCE_bX2xvqJVL5RmjCBIlwQx02r5YW4wyil7,"Mohon diperbaiki la9i. Sy sdh bisa lo9in apl ini, tapi diakhir apl ada kata apli ini sdh berhenti. padahal sy sudah update dan uninstall berulan9 kali. Mksh.",5,0,4.0.5,2021-11-26 01:09:19,"Halo Bambang,

Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kominfo.go.id.

Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.

Terima kasih.

Stay Healthy",2021-11-26 10:21:29,most_relevant,com.telkom.tracencare
gp:AOqpTOG225O_csXuPdclT17yg4eU8NI0hrlH567vq2xNUnRvMALhY4LvhcbF8SbNO0vN0Fq0o4Wo4hJrwst8igs,Dinda Octafrisila,https://play-lh.googleusercontent.com/a/AATXAJzLfsAj57c-kFk9x9LIfLi5oLIdSAlym3gfqYNKWA=mo,"terimakasih sudah diperbaiki, sekarang saya bisa login dengan hp saya yg 5inc👍 nggak perlu kredit hp baru karna saya blum ada uang.. semangat pedulilindungi semoga bisa membantu mengurangi penyebaran virus covid 19..",5,66,4.0.5,2021-11-23 21:47:53,"Halo Dinda Octafrisila,
Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy
",2021-11-24 10:00:26,most_relevant,com.telkom.tracencare
gp:AOqpTOF2MX5l4I7pWwBvXM3_x2nGmCSz7XrFJ77ab1T9oMRNwc85hge7NW9kkxii7mcdnK_6ofwmEM7z_FjGH2g,Reza Senja,https://play-lh.googleusercontent.com/a-/AOh14Gh0AIAQE5u7YbkR0O5DoyL-_J2jwwG6BgHJEJj2Pw,"Halo admin.. jika ada 1 nomor handphone dipakai untuk mendaftar 2 orang/2 NIK suami Istri.. bagaimana cara download Sertifikat Vaksinnya, karena di aplikasi pedulilindungi hanya tertera untuk 1 NIK saja... Terima Kasih",5,2,4.0.5,2021-11-25 10:48:02,"Halo ,

Mohon maaf atas ketidaknyamanannya.
Pastikan Anda sudah memasukkan nomor NIK setiap individu pada menu ‘Riwayat & Tiket Vaksin’ (bisa melalui aplikasi ataupun website pedulilindungi.id). Setelahnya Anda dapat mengakses sertifikat pada menu ‘Sertifikat Vaksin’.
Jika terkendala, kirimkan email ke sertifikat@pedulilindungi.id.

Terima kasih",2021-11-25 15:08:43,most_relevant,com.telkom.tracencare
gp:AOqpTOEOF3VBNg4lLfepef94-dAtZXgGVPcYGqG0NCiaDPwubbvxid576bhlzQUW7NwzGDmcKanN-EDDWVcqLV8,Naili Pret,https://play-lh.googleusercontent.com/a-/AOh14GjD-colnw-iU388ZsKeKThzl-ZmDaOnse68nmg,"Aplikasinya sangat membantu jadi tau kapan dan di mana kita akan dan sudah di vaksin, satu aja untuk masukin tanggal lahirnya yg masih ribet tolong di permudah lagi makasih",5,0,4.0.5,2021-11-30 08:27:06,"Halo Naili Pret,

Mohon maaf atas ketidaknyamanan Anda.
Pengisian tanggal lahir dapat dilakukan dengan mengetuk 'Tahun' lalu scroll untuk memilih tahun kelahiran Anda, 'Bulan', serta 'Tanggal' lalu simpan. Jika masih terkendala, sebagai alternatif Anda dapat mengisi data diri melalui website pedulilindungi.id.

Terima kasih.

Stay healthy
",2021-11-30 09:28:37,most_relevant,com.telkom.tracencare
gp:AOqpTOFHNA5rF0xWl1EHio1VliRaRir8-QGr7v-gyriHsKwOv30lNuGckR8Huq-EhyLOJe_BJUHcCdZwJhJTVNk,Racel seluler,https://play-lh.googleusercontent.com/a-/AOh14Gh3gV779Tt4I51sA1oOwkKYFWYtf5GdG6eFJhoUgQ,"Semakin baik dan sempurna secara keseluruhan aplikasi dan trus tingkatkan fitur baru yang terintegrasi untuk memudahkan beraktivitas sehari-hari masyarakat baik untuk wisatawan lokal maupun internasional yang sedang trus maju pedulilindungi untuk Indonesia maju, tambahkan fitur rumah sakit seluruh Indonesia BUMN maupun swasta nasional Dan pemesanan online agar lebih mudah dan efisien saat pengguna mencari rumah sakit berdasarkan lokasi pengguna aplikasi pedulilindungi terima kasih",5,4,4.0.5,2021-11-23 18:54:32,"Halo Racel,

Terima kasih atas saran Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-23 19:37:54,most_relevant,com.telkom.tracencare
gp:AOqpTOFlAW365g_FDNNHXSbc9dK1fFR95l1iWm_ypFBCSJgcjsZkIelOjPqFYBSz4PN37zqyrIQJ6SBUYIK9S5g,Dedeh Kurniasih,https://play-lh.googleusercontent.com/a/AATXAJxudrAd59RcIWE8TrrgpyLUWZ8CAtUypQ2pu_v4=mo,"Awalnya sj bs di buka.tp pas sekarang sampai aku udh di vaksin lg yg ke 2 g bs di buka.udah di utak atik jg susah,udah di instal ulang jg ttp g bisa d buka.krmarin g bisa lihat jadwal vaksin lg jd aku inisiatif vaksin ke tempat yg ngadain.krnapa susah di buka ya aplikasinya?",5,0,4.0.5,2021-11-25 09:27:59,"Halo Kak,

Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kominfo.go.id.

Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.

Terima kasih.

Stay Healthy
",2021-11-25 15:41:06,most_relevant,com.telkom.tracencare
gp:AOqpTOH50wehYUSbn_9vaNTzQdkmkQ2TD7SDLLBI_FK3Ls1JyCU_g7C3VD9i1z3xlL5qJdD_ccp6N9069QdiFho,Taufik Bakar,https://play-lh.googleusercontent.com/a-/AOh14GjRE2YtQdXZdsO035juzxbtyAViyZUmjRU-jA1u,"Hari ini tanggal 24 November 2021, sekarang aplikasi ini mudah digunakan. Setelah aplikasi ini melakukan pembaharuan. Makanya langsung saya kasih bintang 5.",5,3,4.0.5,2021-11-24 07:05:12,"Halo Taufik,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-24 17:52:26,most_relevant,com.telkom.tracencare
gp:AOqpTOGYYQMLAMWQzKiu03LHdKBmrdEZa_4y73BGmOMMTYggvWEl7P6LHJZCm2Xdh4QBJLmQ_hgm9laOH6vAdWU,Manohar Situmeang,https://play-lh.googleusercontent.com/a-/AOh14Ghq1Uqt8zrhnrb5EsjcRVCA1EjZrRZmvFjSXPKi4Q,"""TAAT"" Taat Hukum dan Peraturan adalah sebagai bukti nyata Cinta Negeri dan dukungan nyata pada Pemerintah, tks App PeduliLindungi. Namun, Aplikasi yang di buat Pemerintah sebaiknya jangan di jadikan bentuk commercial, menurut faham saya, anggaran dari uang Rakyat yang di pergunakan untuk membiayainya, patut di duga notifikasi yg berulang ulang sebagai hal yang mengganggu pada tiap perangkat yang mendontload aplikasi tsb dgn notif yang sama : anda telah berpartisifasi bla bla....",5,0,3.4.6,2021-11-28 14:43:17,"Halo Manohar Situmeang,

Mohon maaf atas ketidaknyamanannya.
Dimohon untuk melakukan pembaruan atau install ulang aplikasi PeduliLindungi agar performansi berjalan lebih baik.
Jika masih terkendala silakan capture/screenshoot lalu laporkan ke email pedulilindungi@kominfo.go.id.

Terima kasih
Stay Healthy",2021-11-29 10:37:05,most_relevant,com.telkom.tracencare
gp:AOqpTOGJtXtm57UZWVIUWk_rJyH5xR81M7QkP2QZCBD1lB6XC7SGIpz7F0jvZl5pDIQOZo5dI6XJmrfVrBQs36Q,Achmad Darmawan,https://play-lh.googleusercontent.com/a/AATXAJyvDIsNkxzhY8zlpFNpCHtZO6Z_yjMJLjqoMA6b=mo,Bantu kami mempermudah tuk segera bisa mendapatkan sertifikat Vaksin yg seharusnya menunjukkan bukti otentik bahwa kami SEMAKIN SEHAT DGN DAYA IMUN YG PRIMA DAN PARIPURNA BUKAN TUK PERSYARATAN HAL APAPUN YG SEBENARNYA TIDAK ADA KAITANNYA TKS,5,0,4.0.5,2021-11-30 00:17:56,"Halo Achmad Darmawan,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy
",2021-11-30 08:45:22,most_relevant,com.telkom.tracencare
gp:AOqpTOGMEjSK_kXXigBY48VBiRXympmimCWZEuM4pEHo0qXNDbcBm2nO-1Wv9j4oZLNMIZyhg3uej5FsYrQq3wY,Joy Kusuma,https://play-lh.googleusercontent.com/a/AATXAJyBRu6nxacR4FBN4ETmTkWG8xHXuMuRMqcCtp0G=mo,Ko saya udah unduh aplikasi vuman permasalahanya ga ada menu lanjut terus gi mana dooonggg soalnya udah berulang kali saya voba yapi begitu terus ga ada menu selanjutnya?????????????????????????????? Tolong minta bantuanya,5,0,4.0.2,2021-11-17 19:13:15,"Halo Joy,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-11-18 08:57:18,most_relevant,com.telkom.tracencare
gp:AOqpTOGqgWmuWVv4nrrvCH9kTFivsBdmFTuUptGvnUTyjIlCDHhFidqTmULt1e2PNgWKjtbY6UootHBmZvXhztk,jacky Mbete,https://play-lh.googleusercontent.com/a-/AOh14GhWfu1_G6KrVXzAJRx9TcBId0J6R9hkkwfCMr0cVA,Terima kasih banyak kepada pak Jokowi dan semua pihak yang telah terlibat langsung dan tidak langsung dalam proses vaksin ini. Tetap semangat melayani dengan hati 🙏🙏🙏,5,0,4.0.5,2021-11-29 10:44:30,"Halo jacky Mbete,
Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy
",2021-11-29 16:01:40,most_relevant,com.telkom.tracencare
gp:AOqpTOHplLttOYWdSX843758JkD4BRYDbUIdD7caSP0JekCf4D9JZEqDde0xbrO2TFm5hi4Y526EH7D5VP2frXY,Anwar Abdhus Syakir,https://play-lh.googleusercontent.com/a-/AOh14Gjyh4r5oBgX6xFjTMMM3yRIbAiXGOBnUetl6raY,"Mohon bantuannya, saat vaksin kemarin adminnya salah mengisi data alamat yang tidak sesuai dengan EKTP dan Domisili saya tinggal sekarang. Mungkin untuk pengembangan aplikasinya bisa ditambahkan agar kami bisa memperbaiki data kami sendiri agar lebih cepat dan tidak ribet, berhubung admin juga manusia begitu juga terjadi humen error. Terima kasih...",5,4,4.0.2,2021-11-20 11:49:53,"Halo Anwar,

Terkait pengubahan data, Anda dapat menginformasikan identitas nama, NIK, nomor HP, tiket vaksin & swafoto (tanpa masker) memegang KTP ke email sertifikat@pedulilindungi.id atau hubungi 119 ext. 9
Perubahan data diri juga dapat dilakukan pada meja 1 sebelum vaksinasi di Faskes yang Anda kunjungi.

Terima kasih.

Stay Healthy",2021-11-22 10:11:37,most_relevant,com.telkom.tracencare
gp:AOqpTOHEk-cn19ra2NlQinuR-CKnwc9HqrHvCXj4Fgws_G-exj9yEI82TfPg1tYPtjV2APIkzK-v4hXDt9GKMT4,Arief Kristianto,https://play-lh.googleusercontent.com/a-/AOh14GjsZACqJ00SJdb2yAglMVLvCgj47IP-PJ63ZjttUA,"Permisi admin, saya sudah menyelesaikan vaksin ke 2 namun untuk scan barcode masih berwarna kuning.. bagaimana ini min? di aplikasi juga belum terupdate dan masih tertulis untuk melakukan vaksin ke 2, tapi sertifikat vaksin ke 2 sudah muncul di aplikasi. Mohon bantuannya min",5,3,4.0.2,2021-11-16 16:38:18,"Halo Arief Kristianto,

Kami mohon maaf atas ketidaknyamanan Anda.
Sebagai informasi, saat ini sedang terjadi gangguan pada sistem kami dan sedang dilakukan perbaikan secara menyeluruh untuk permasalahan ini. Dimohon kesabarannya untuk menunggu dan melakukan pengecekan secara berkala.

Terima kasih.",2021-11-16 17:32:10,most_relevant,com.telkom.tracencare
gp:AOqpTOF0RBY6rvotWotY3nWmSPRqvjNmbnhE_11ucAHjd7_3rQ4RAYVqKHiz5YAPNcVbnZhykT72IEbEXkLoCZA,Angeline Myranda,https://play-lh.googleusercontent.com/a-/AOh14Gg5Bj1Kba1nOJ2updnoA_IWxgXOXt7bMk8c022Itg,"saya mau ngecek sertifikat vaksin punya saya,tapi katanya SERTIFIKAT BELUM TERSEDIA dari vaksin pertama tgl 27 oktober sampai sekarang lohh,kok belum ada,saya sudah mencek data semuanya benar ajaa,mohonnnn bantuannyaa,kan kemana mana skrng perlu sertifikat vaksin,tapi ini punya saya kok gak ada, sertifikat vaksin pertama dan kedua gak ada,mohon bantuan nyaa,klo bisa diatasi secepatnya Terima kasih Ps: misal sudah ada sertifikatnya saya ubah jadi bintang5 Sertifikat nya sudah ada jadi saya ubah 5",5,1,4.0.2,2021-11-18 09:31:53,"Halo Angeline Myranda,

Mohon maaf atas ketidaknyamanan Anda.
Untuk pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login lalu pilih menu 'Cek Sertifikat di sini' (paling atas) lalu isi data yang diminta, lalu cek/unduh sertifikat Anda.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.

Stay Healthy",2021-11-18 09:10:18,most_relevant,com.telkom.tracencare
gp:AOqpTOGZOOk47LLfymPsBY52D4KOhcAcGApCXi7seqa4Y_Pi3J_Kqv5eMNhz5-61FsdriKaII8XkoLPMCkC1dtI,Febiansemuel Semuel,https://play-lh.googleusercontent.com/a/AATXAJxqD8sl1M9mWo0iOEAX4z1viuKTSqc4CfjttmE5=mo,Bagus...tapi sertifikat saya tidak muncul...kenapa ya....padahal saya udah vaksin ke 2...dan sudah selesai...,5,0,4.0.5,2021-11-24 08:18:16,"Halo Semuel,

Terima kasih atas dukungan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.

Stay Healthy",2021-11-23 19:05:44,most_relevant,com.telkom.tracencare
